Groudon;22;0;24;7;36;6;4;0;0;1149;1400;1500;1500;1500;1500;1400;1500;1500;1500;1500;1500
Yandee;2;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
IKA;172;1;164;21;214;19;20;4;6;1344;1462;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Fish Roe v Wade;34;1;109;6;90;17;1;2;2;1712;1529;1502;1500;1500;1712;1529;1502;1500;1500;1500;1500
test namechange;1;1;3;0;0;0;0;0;0;1500;1505;1500;1500;1500;1500;1505;1500;1500;1500;1500;1500
Speed Weed;18;0;21;10;35;2;3;0;1;1413;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
gay sonic;2;0;0;1;2;0;1;0;0;1448;1500;1500;1500;1500;1448;1500;1500;1500;1500;1500;1500
I KNEEL;26;3;35;2;26;6;2;5;9;1444;1492;1500;1500;1500;1444;1492;1500;1500;1500;1500;1500
TheUnfunny;7;7;0;1;1;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Rumburu;285;187;60;49;155;34;8;7;6;1372;1044;1010;1500;1545;1372;1044;1010;1500;1545;1500;1500
CoolVibrations;8;1;30;3;13;3;0;1;0;1603;1500;1500;1500;1500;1603;1500;1500;1500;1500;1500;1500
fix the netcode;0;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
C;2;0;1;0;1;0;0;0;0;1422;1500;1500;1500;1500;1422;1500;1500;1500;1500;1500;1500
Wagie in cagie;0;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Gun the Bun;2;0;4;5;9;4;0;1;0;1500;1529;1500;1500;1500;1500;1529;1500;1500;1500;1500;1500
Gerard;26;12;72;8;63;21;3;0;0;1500;1352;1500;1500;1500;1500;1352;1500;1500;1500;1500;1500
mario kart 9/11;26;0;86;4;55;11;2;2;2;1770;1500;1617;1500;1500;1770;1500;1617;1500;1500;1500;1500
the real osama;5;0;6;1;14;1;0;0;0;1500;1437;1500;1500;1500;1500;1437;1500;1500;1500;1500;1500
Toroko;1818;126;2519;479;2806;481;171;190;101;1463;1566;1330;1500;1504;1848;1702;1399;1500;1537;1500;1500
MotorizedInsecter;8;0;4;2;5;2;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
KingTriboulet;2;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
goatsecks;23;5;59;6;64;13;8;0;0;1204;1500;1500;1500;1500;1204;1500;1500;1500;1500;1500;1500
Aiyuens/hannah;1;0;1;0;0;0;0;0;0;1487;1500;1500;1500;1500;1487;1500;1500;1500;1500;1500;1500
MerryBugger;24;1;59;9;46;3;1;2;4;1734;1500;1715;1500;1500;1734;1500;1715;1500;1500;1500;1500
[CENSORED];51;2;21;16;42;8;1;6;4;1263;1500;1500;1500;1500;1263;1500;1500;1500;1500;1500;1500
I fucked up/;45;45;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
bad at videogames;926;0;652;228;1069;111;102;1;12;560;1044;903;1500;1209;915;1044;1371;1500;1500;1500;1500
nixx;23;0;28;8;48;10;4;0;0;1216;1464;1500;1500;1500;1216;1464;1500;1500;1500;1500;1500
Loland;22;1;47;8;64;9;1;0;3;1500;1501;1500;1500;1500;1500;1501;1500;1500;1500;1500;1500
Heavenly Pete;1;0;1;0;2;0;0;0;0;1490;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Ass Eater v1.3 v0.24;1;0;0;0;0;0;0;1;0;1500;1500;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500
Gossip Girl;32;6;120;17;93;13;3;4;2;1773;1602;1500;1500;1500;1773;1602;1500;1500;1500;1500;1500
DRY;8;0;23;2;15;3;1;1;1;1640;1500;1500;1500;1500;1640;1500;1500;1500;1500;1500;1500
Sparro;15;3;11;9;22;3;3;0;0;1500;1305;1500;1500;1500;1500;1305;1500;1500;1500;1500;1500
test;414;125;428;95;460;70;19;37;28;1935;1657;1532;1500;1500;1935;1657;1532;1500;1500;1500;1500
Dunko;2;2;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
what is this;4;0;2;1;5;0;0;0;0;1381;1500;1500;1500;1500;1381;1500;1500;1500;1500;1500;1500
MaybeThirdToLast;425;28;1096;136;1003;100;70;37;47;1753;1526;1426;1500;1556;1909;1526;1588;1500;1556;1500;1500
mario if he wheel;119;23;60;24;105;25;6;2;1;1123;1197;1368;1500;1500;1123;1197;1368;1500;1500;1500;1500
peekday;183;14;506;61;438;84;18;17;22;1791;1763;1500;1500;1500;1791;1763;1500;1500;1500;1500;1500
retard on mobile;1;0;0;0;2;0;0;0;1;1496;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Muffin;1;0;2;0;6;0;0;0;0;1479;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
RAIDENPWN1337;1;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Bad Dragon Pizzeria;36;1;104;5;89;7;6;4;1;1706;1500;1500;1500;1500;1910;1500;1500;1500;1500;1500;1500
Cinos;16;4;24;2;19;7;0;5;5;1574;1500;1500;1500;1500;1574;1500;1500;1500;1500;1500;1500
Gay;8;0;4;0;5;5;0;0;0;1500;1434;1500;1500;1500;1500;1434;1500;1500;1500;1500;1500
Chumster (Real);1;0;0;0;0;0;0;0;0;1503;1500;1500;1500;1500;1503;1500;1500;1500;1500;1500;1500
Retro18;1;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
happy anon;8;0;4;3;13;5;2;0;0;1500;1294;1500;1500;1500;1500;1294;1500;1500;1500;1500;1500
peekend;312;21;862;90;727;140;40;25;31;1621;1724;1358;1500;1500;1621;1724;1358;1500;1500;1500;1500
Gremlin Slayer Soggu;12;0;54;7;48;10;0;0;1;1634;1662;1500;1500;1500;1634;1662;1500;1500;1500;1500;1500
tariq;21;4;9;9;25;2;2;4;5;1500;1342;1500;1500;1500;1500;1342;1500;1500;1500;1500;1500
(Current Thing);321;62;805;102;687;182;40;32;29;1804;1773;1558;1500;1660;1804;1773;1558;1500;1660;1500;1500
tester;10;0;3;2;9;3;0;0;0;1379;1500;1464;1500;1500;1379;1500;1464;1500;1500;1500;1500
IGotAwayWithItToo;1;0;0;4;6;0;0;0;0;1454;1500;1500;1500;1500;1454;1500;1500;1500;1500;1500;1500
Snowy;2;0;2;1;5;2;1;0;0;1432;1500;1500;1500;1500;1432;1500;1500;1500;1500;1500;1500
SEX;659;70;1901;228;1611;330;73;102;110;1870;1642;1508;1500;1516;1870;1642;1508;1500;1516;1500;1500
RentFreeRaceWar;1;0;0;0;0;0;0;0;0;1453;1500;1500;1500;1500;1453;1500;1500;1500;1500;1500;1500
Extra Soggy;12;1;41;7;44;7;0;2;2;1617;1500;1500;1500;1500;1617;1500;1500;1500;1500;1500;1500
Sogsev;15;3;39;2;41;3;2;0;1;1500;1740;1500;1500;1500;1500;1740;1500;1500;1500;1500;1500
-------?;721;274;1499;177;1129;145;89;152;74;2125;1542;2010;1500;1580;2269;1542;2094;1500;1580;1500;1500
SNEED;437;90;727;162;652;123;46;66;49;1616;1693;1769;1500;1465;2008;1719;1781;1500;1500;1500;1500
lust_provoker;8;0;7;2;7;4;0;0;0;1199;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
FUZEKR;4;0;5;3;14;2;1;0;0;1523;1500;1500;1500;1500;1523;1500;1500;1500;1500;1500;1500
SEXUNHAVER;17;8;31;6;20;16;0;5;2;1566;1513;1500;1500;1500;1566;1522;1500;1500;1500;1500;1500
Harlaus Butterlord;6;0;6;1;3;0;2;0;0;1416;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
GraffitiNiggerChurch;1;0;0;0;0;0;0;0;0;1455;1500;1500;1500;1500;1455;1500;1500;1500;1500;1500;1500
badbongbong;22;1;18;5;29;6;2;0;3;1249;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Sexo;428;57;948;126;866;93;62;50;49;1752;1651;1656;1500;1621;1955;1651;1678;1500;1665;1500;1500
Coomerbro;1193;57;2204;413;2692;518;139;58;86;1596;1757;1447;1500;1500;1596;1757;1447;1500;1500;1500;1500
spicoid;2;0;1;0;1;0;0;0;0;1460;1500;1500;1500;1500;1460;1500;1500;1500;1500;1500;1500
Peekday;30;0;75;7;58;17;3;0;1;1504;1513;1500;1500;1500;1658;1513;1500;1500;1500;1500;1500
`;1;0;4;0;2;0;0;1;0;1500;1578;1500;1500;1500;1500;1578;1500;1500;1500;1500;1500
Rotes!;236;15;443;97;491;99;14;21;21;1548;1541;1500;1500;1500;1548;1541;1500;1500;1500;1500;1500
zneed;74;5;127;24;155;24;7;0;7;1242;1500;1500;1500;1500;1242;1500;1500;1500;1500;1500;1500
I LOVE JEFF BEZOS;3;0;8;4;8;2;0;0;0;1500;1551;1500;1500;1500;1500;1551;1500;1500;1500;1500;1500
fat_water_monster;27;9;32;23;49;13;0;18;0;1500;1450;1500;1500;1500;1500;1450;1500;1500;1500;1500;1500
snigga;5;0;2;0;4;1;0;0;0;1500;1292;1500;1500;1500;1500;1292;1500;1500;1500;1500;1500
Gtoaster;13;1;4;0;8;1;0;0;0;1349;1359;1500;1500;1500;1349;1359;1500;1500;1500;1500;1500
You Just Know........;27;0;108;7;78;15;5;1;1;1505;1449;1500;1500;1500;1505;1449;1500;1500;1500;1500;1500
Hypnoc;2542;717;8784;572;5056;1090;230;572;357;2116;1973;2237;1500;1765;2237;2074;2369;1500;1795;1500;1500
i miss moot;14;0;8;4;18;4;2;0;0;1500;1284;1500;1500;1500;1500;1284;1500;1500;1500;1500;1500
Truly Soggy;15;0;31;4;41;10;1;0;0;1500;1470;1500;1500;1500;1500;1470;1500;1500;1500;1500;1500
Yoshi400x7;74;4;134;54;195;55;3;11;8;1454;1349;1500;1500;1500;1454;1349;1500;1500;1500;1500;1500
ni;1;1;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
motherfuckerunlimited;50;0;87;21;116;17;4;1;2;1290;1500;1500;1500;1500;1290;1500;1500;1500;1500;1500;1500
peed for sneed;8;0;11;2;15;2;3;1;0;1447;1500;1500;1500;1500;1447;1500;1500;1500;1500;1500;1500
is not enough 51%;28;3;87;10;86;13;2;6;0;1835;1500;1500;1500;1500;1835;1500;1500;1500;1500;1500;1500
wt;2;0;3;0;4;1;0;0;1;1525;1525;1500;1500;1500;1525;1525;1500;1500;1500;1500;1500
Kaicecream;56;2;173;13;133;32;12;4;1;1544;1720;1468;1500;1500;1544;1720;1468;1500;1500;1500;1500
Mundaz;0;0;0;0;1;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Nord F.C;42;0;63;13;78;9;10;2;1;1419;1500;1500;1500;1500;1622;1500;1500;1500;1500;1500;1500
WHERE IS CHAOS!?;36;0;52;13;69;21;3;1;0;1321;1500;1500;1500;1500;1321;1500;1500;1500;1500;1500;1500
fucklecuckle;1736;101;4254;539;4104;752;205;172;159;1673;1523;1387;1500;1502;1965;1772;1387;1500;1675;1500;1500
PressESCtoEscape;0;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Darksfadil;49;0;30;3;78;8;6;0;0;1125;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
mytears:(;11;0;11;2;15;3;0;0;0;1319;1500;1500;1500;1500;1319;1500;1500;1500;1500;1500;1500
server's baseball;29;0;101;14;95;19;6;2;1;1638;1500;1500;1500;1500;1638;1500;1500;1500;1500;1500;1500
UNATCO sneed phrase;11;1;38;6;37;5;5;0;1;1696;1552;1500;1500;1500;1696;1552;1500;1500;1500;1500;1500
Nakadashi;135;31;124;53;146;34;2;54;4;1098;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Rabbot;14;0;19;4;20;0;3;0;0;1184;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Coggert;1101;47;2931;289;2701;352;253;96;104;1888;1676;1557;1500;1448;1936;1830;1737;1500;1500;1500;1500
Ever335;9;0;2;1;7;1;1;0;0;1324;1500;1500;1500;1500;1324;1500;1500;1500;1500;1500;1500
Smegma;13;0;0;6;6;0;0;0;0;1500;1500;1313;1500;1500;1500;1500;1313;1500;1500;1500;1500
spud;101;23;158;25;164;43;14;0;3;1382;846;1170;1500;1271;1382;846;1170;1500;1271;1500;1500
AXE WOUND;47;14;141;20;132;8;5;8;6;2001;1500;1500;1500;1500;2001;1500;1500;1500;1500;1500;1500
yeor ugleh;16;0;21;4;30;4;2;0;0;1502;1500;1500;1500;1500;1502;1500;1500;1500;1500;1500;1500
Osphronemus;1584;187;3347;426;3084;505;168;182;194;1672;1704;1663;1500;1667;1869;1777;1701;1500;1667;1500;1500
Konater;3;0;0;0;0;0;0;0;0;1500;1500;1468;1500;1500;1500;1500;1468;1500;1500;1500;1500
pyon;24;0;70;10;63;13;10;2;0;1531;1525;1500;1500;1500;1531;1525;1500;1500;1500;1500;1500
Soggu;51;1;167;19;153;33;13;5;6;1561;1914;1521;1500;1500;1561;1914;1521;1500;1500;1500;1500
OBAMNA;6;0;16;8;17;4;0;0;0;1500;1342;1500;1500;1500;1500;1342;1500;1500;1500;1500;1500
Billock;1;1;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Cham;1;0;0;1;1;0;0;0;0;1473;1500;1500;1500;1500;1473;1500;1500;1500;1500;1500;1500
gregor;13;0;8;7;24;2;0;0;0;1324;1405;1500;1500;1500;1324;1405;1500;1500;1500;1500;1500
wtf;2246;803;5995;715;4027;1033;128;489;344;2033;2028;2159;1500;1544;2033;2028;2159;1500;1544;1500;1500
sneedem feedem;6;0;1;3;4;2;1;0;0;1500;1393;1500;1500;1500;1500;1393;1500;1500;1500;1500;1500
last anon;1;0;1;0;1;0;0;0;0;1510;1500;1500;1500;1500;1510;1500;1500;1500;1500;1500;1500
CRUELTY OF THE COSMOS;3;1;8;0;7;0;0;0;0;1650;1500;1500;1500;1500;1650;1500;1500;1500;1500;1500;1500
Chuck;1;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
wet sonic;2;0;8;0;5;0;0;1;0;1551;1500;1500;1500;1500;1551;1500;1500;1500;1500;1500;1500
Grontman;101;3;225;28;211;45;13;1;8;1492;1563;1500;1500;1500;1601;1572;1500;1500;1500;1500;1500
Soggus;41;4;134;19;130;21;4;9;7;1500;1677;1500;1500;1500;1500;1677;1500;1500;1500;1500;1500
battlerisgay;13;0;1;5;10;5;0;0;0;1246;1379;1500;1500;1500;1246;1379;1500;1500;1500;1500;1500
mindacos;22;8;52;11;44;11;5;2;0;1701;1500;1500;1500;1500;1846;1500;1500;1500;1500;1500;1500
Marvin626;16;0;3;2;3;0;1;0;0;1098;1487;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Numbuh whan;13;2;8;4;9;1;0;7;2;1502;1490;1500;1500;1500;1502;1500;1500;1500;1500;1500;1500
darksfadil;0;0;1;1;1;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
sad last kart anon;11;0;8;4;25;5;0;0;0;1375;1409;1500;1500;1500;1375;1409;1500;1500;1500;1500;1500
Azure;682;19;895;208;1141;200;52;70;95;1575;1353;1282;1500;1345;1605;1353;1288;1500;1392;1500;1500
WithNoSurvivors;2;2;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Smudgey;141;141;0;9;9;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
r*t*rd2;19;0;30;4;40;0;3;0;0;1322;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
Bad Dragon Corp.;810;126;2136;258;1741;267;81;100;114;1864;1754;1587;1500;1500;1910;1831;1592;1500;1500;1500;1500
